screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
building (322).png,building,20,high,no_item,no_mob,give_jump_boost,,,
building (328).png,building,20,high,block,no_mob,give_jump_boost,,,
building (329).png,building,20,high,block,no_mob,give_jump_boost,,,
building (333).png,building,20,high,block,no_mob,give_jump_boost,,,
building (34).png,building,16,high,block,no_mob,give_jump_boost,give_regeneration_1,,
building (342).png,building,20,high,block,no_mob,give_jump_boost,,,
building (345).png,building,20,high,block,no_mob,give_jump_boost,,,
building (348).png,building,20,high,block,no_mob,give_jump_boost,,,
building (350).png,building,20,high,block,no_mob,give_jump_boost,,,
building (362).png,building,19,high,block,no_mob,give_jump_boost,give_regeneration_1,,
building (364).png,building,19,high,block,no_mob,give_jump_boost,give_regeneration_1,,
building (366).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (367).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (368).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (369).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (371).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (372).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (376).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (379).png,building,20,high,block,no_mob,give_jump_boost,,,
building (382).png,building,20,high,block,no_mob,give_jump_boost,,,
building (384).png,building,20,high,block,no_mob,give_jump_boost,,,
building (386).png,building,20,high,block,no_mob,give_jump_boost,,,
building (396).png,building,20,high,block,no_mob,give_jump_boost,,,
building (399).png,building,20,high,block,no_mob,give_jump_boost,,,
building (40).png,building,16,high,block,no_mob,give_jump_boost,give_regeneration_1,,
building (407).png,building,20,high,block,no_mob,give_jump_boost,,,
building (409).png,building,20,high,block,no_mob,give_jump_boost,,,
building (416).png,building,20,high,block,no_mob,give_jump_boost,,,
building (420).png,building,20,high,miscellaneous,no_mob,give_jump_boost,,,
building (422).png,building,20,high,block,no_mob,give_jump_boost,,,
building (423).png,building,20,high,block,no_mob,give_jump_boost,,,
building (425).png,building,20,mid,miscellaneous,no_mob,give_jump_boost,,place_light_source,
building (433).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (452).png,building,20,high,block,no_mob,give_jump_boost,,,
building (454).png,building,20,high,block,no_mob,give_jump_boost,,,
building (459).png,building,20,high,block,no_mob,give_jump_boost,,,
building (460).png,building,20,high,block,no_mob,give_jump_boost,,,
building (467).png,building,20,high,block,no_mob,give_jump_boost,,,
building (468).png,building,20,high,block,no_mob,give_jump_boost,,,
building (470).png,building,20,high,block,no_mob,give_jump_boost,,,
building (472).png,building,20,high,block,no_mob,give_jump_boost,,,
building (473).png,building,20,high,block,no_mob,give_jump_boost,,,
building (478).png,building,20,high,block,no_mob,give_jump_boost,,,
building (480).png,building,20,high,miscellaneous,no_mob,give_jump_boost,,,
building (481).png,building,20,high,block,no_mob,give_jump_boost,,,
building (485).png,building,20,high,axe,no_mob,give_jump_boost,,,
building (490).png,building,20,high,block,no_mob,give_jump_boost,,,
building (491).png,building,20,mid,block,no_mob,give_jump_boost,,place_light_source,
building (492).png,building,20,mid,miscellaneous,no_mob,give_jump_boost,,place_light_source,
building (493).png,building,20,high,block,no_mob,give_jump_boost,,,
building (494).png,building,20,high,block,no_mob,give_jump_boost,,,
building (56).png,building,20,high,block,no_mob,give_jump_boost,,,
building (59).png,building,20,high,block,no_mob,give_jump_boost,,,
building (6).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,,
building (62).png,building,20,high,block,no_mob,give_jump_boost,,,
building (65).png,building,20,high,block,no_mob,give_jump_boost,,,
building (72).png,building,20,high,block,no_mob,give_jump_boost,,,
building (74).png,building,20,high,block,no_mob,give_jump_boost,,,
building (77).png,building,20,high,block,no_mob,give_jump_boost,,,
building (85).png,building,20,high,block,no_mob,give_jump_boost,,,
building (92).png,building,20,high,block,no_mob,give_jump_boost,,,
fighting (100).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1001).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1006).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1007).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (101).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1012).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1013).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1015).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1016).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1017).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1020).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1023).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1024).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1029).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1033).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1035).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1036).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1041).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1042).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1046).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (105).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1052).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1055).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1060).jpg,fighting,20,mid,sword,zombie,give_strength,,place_light_source,
fighting (1074).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1076).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1079).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (108).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1081).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1089).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1093).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1096).jpg,fighting,20,mid,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1099).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (110).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1106).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1108).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1112).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1114).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1115).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1118).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1130).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1131).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1134).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1135).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (1136).jpg,fighting,20,mid,axe,spider,give_strength,,place_light_source,take_sword
fighting (114).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1141).jpg,fighting,20,mid,bow,skeleton,give_strength,,place_light_source,
fighting (1146).jpg,fighting,20,mid,bow,spider,give_strength,,place_light_source,take_sword
fighting (1147).jpg,fighting,20,mid,bow,spider,give_strength,,place_light_source,take_sword
fighting (1150).jpg,fighting,20,mid,bow,skeleton,give_strength,,place_light_source,
fighting (1162).jpg,fighting,20,mid,bow,skeleton,give_strength,,place_light_source,
fighting (1164).jpg,fighting,20,mid,bow,skeleton,give_strength,,place_light_source,
fighting (1171).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1173).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1176).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (118).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1184).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1185).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1186).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1188).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (119).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1190).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1191).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (120).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1200).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1201).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1202).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1210).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1215).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1218).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1220).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1227).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (123).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1230).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1244).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1245).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1246).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1247).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1248).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (125).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1251).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1253).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1260).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1261).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1262).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1263).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1265).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1269).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (1270).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (1271).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (1274).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (1279).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (128).jpg,fighting,20,high,sword,zombie,give_resistance,,,
fighting (1281).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (1293).jpg,fighting,20,mid,bow,spider,give_resistance,,place_light_source,take_sword
fighting (1295).jpg,fighting,20,mid,sword,spider,give_resistance,,place_light_source,
fighting (1299).jpg,fighting,20,mid,sword,spider,give_resistance,,place_light_source,
fighting (13).jpg,fighting,20,high,axe,zombie,give_resistance,,,take_sword
fighting (1300).jpg,fighting,20,mid,sword,spider,give_resistance,,place_light_source,
fighting (1305).jpg,fighting,20,mid,sword,spider,give_resistance,,place_light_source,
fighting (131).jpg,fighting,20,high,sword,zombie,give_resistance,,,
fighting (1313).jpg,fighting,20,mid,axe,zombie,give_resistance,,place_light_source,take_sword
fighting (1328).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1329).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1330).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1332).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1336).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1337).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (1338).jpg,fighting,20,low,sword,spider,give_strength,,place_light_source,
fighting (134).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1341).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1343).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1345).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1346).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (135).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1350).jpg,fighting,20,low,sword,zombie,give_strength,,place_light_source,
fighting (1364).jpg,fighting,20,mid,block,other,give_strength,,place_light_source,
fighting (1365).jpg,fighting,20,mid,block,other,give_strength,,place_light_source,
fighting (137).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1376).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (1379).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (138).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1380).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (1384).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1386).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1387).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (139).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1396).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1400).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1404).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (141).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1410).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1411).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1414).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1416).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1417).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1418).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1424).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1429).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (143).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1430).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1431).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1435).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1441).jpg,fighting,20,mid,axe,other,give_strength,,place_light_source,
fighting (145).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1454).jpg,fighting,20,mid,axe,other,give_strength,,place_light_source,
fighting (1457).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1464).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1465).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1470).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1477).jpg,fighting,20,mid,axe,ender,give_strength,,place_light_source,take_sword
fighting (1478).jpg,fighting,20,mid,miscellaneous,ender,give_strength,,place_light_source,take_sword
fighting (1485).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1486).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1488).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1489).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1493).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (15).jpg,fighting,20,high,axe,zombie,give_strength,,,take_sword
fighting (1500).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1510).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1512).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1515).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1523).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1525).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1527).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (153).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1532).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1536).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1539).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1540).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1542).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1546).jpg,fighting,20,low,axe,creeper,give_strength,,place_light_source,go_back
fighting (1547).jpg,fighting,20,low,axe,creeper,give_strength,,place_light_source,go_back
fighting (1548).jpg,fighting,20,low,axe,creeper,give_strength,,place_light_source,go_back
fighting (1549).jpg,fighting,20,low,axe,creeper,give_strength,,place_light_source,go_back
fighting (1554).jpg,fighting,20,low,axe,creeper,give_strength,,place_light_source,go_back
fighting (1562).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1563).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1565).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1571).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1572).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (1577).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1578).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1579).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1586).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1588).jpg,fighting,20,low,axe,zombie,give_strength,,place_light_source,take_sword
fighting (1592).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (1600).jpg,fighting,20,mid,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1605).jpg,fighting,20,mid,bow,zombie,give_strength,,place_light_source,take_sword
fighting (1608).jpg,fighting,20,mid,miscellaneous,no_mob,give_strength,,place_light_source,
fighting (1609).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1613).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1614).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1616).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,,take_bow
fighting (1625).jpg,fighting,20,high,axe,other,give_strength,,,
fighting (1629).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1631).jpg,fighting,5,mid,miscellaneous,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (1639).jpg,fighting,5,mid,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (1643).jpg,fighting,5,mid,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (1651).jpg,fighting,5,mid,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (1657).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1661).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1662).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1667).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (167).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1675).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1676).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1678).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (1682).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1684).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1687).jpg,fighting,20,mid,sword,no_mob,give_strength,,place_light_source,
fighting (169).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1693).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (1705).jpg,fighting,20,mid,sword,ender,give_strength,,place_light_source,
fighting (171).jpg,fighting,20,high,sword,other,give_strength,,,
fighting (1712).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1714).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (173).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1730).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,
fighting (1732).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,
fighting (1734).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,
fighting (174).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1742).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,
fighting (1743).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,
fighting (1746).jpg,fighting,10,high,axe,skeleton,give_strength,give_regeneration_2,,take_bow
fighting (1748).jpg,fighting,11,high,axe,skeleton,give_strength,give_regeneration_2,,take_bow
fighting (175).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1750).jpg,fighting,12,high,axe,skeleton,give_strength,give_regeneration_2,,take_bow
fighting (1756).jpg,fighting,14,high,axe,skeleton,give_strength,give_regeneration_2,,take_bow
fighting (1757).jpg,fighting,14,high,axe,skeleton,give_strength,give_regeneration_2,,take_bow
fighting (1759).jpg,fighting,15,high,axe,skeleton,give_strength,give_regeneration_1,,take_bow
fighting (176).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1766).jpg,fighting,18,high,axe,zombie,give_strength,give_regeneration_1,,take_sword
fighting (1769).jpg,fighting,19,high,axe,skeleton,give_strength,give_regeneration_1,,take_bow
fighting (177).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1773).jpg,fighting,19,high,axe,zombie,give_strength,give_regeneration_1,,take_sword
fighting (1776).jpg,fighting,19,high,axe,zombie,give_strength,give_regeneration_1,,take_sword
fighting (1777).jpg,fighting,20,high,axe,zombie,give_strength,,,take_sword
fighting (178).jpg,fighting,20,mid,sword,other,give_strength,,place_light_source,
fighting (1780).jpg,fighting,20,high,axe,zombie,give_strength,,,take_sword
fighting (1781).jpg,fighting,20,high,axe,zombie,give_strength,,,take_sword
fighting (1783).jpg,fighting,20,high,axe,zombie,give_strength,,,take_sword
fighting (1793).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1795).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1796).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1799).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (18).jpg,fighting,20,high,axe,zombie,give_strength,,,take_sword
fighting (1803).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1805).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1806).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1809).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1813).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1814).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1818).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (182).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (1823).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1825).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1826).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1828).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1829).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1834).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1838).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1840).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1844).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1845).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1853).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1854).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1857).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1859).jpg,fighting,20,high,sword,skeleton,give_strength,,,take_bow
fighting (1865).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1868).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1869).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1875).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1878).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1880).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1882).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (1884).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (189).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (193).jpg,fighting,20,low,axe,skeleton,give_strength,,place_light_source,take_bow
fighting (199).jpg,fighting,20,low,sword,skeleton,give_strength,,place_light_source,take_bow
fighting (2).jpg,fighting,20,high,sword,zombie,give_strength,,,
fighting (212).jpg,fighting,20,low,sword,creeper,give_strength,,place_light_source,go_back
fighting (213).jpg,fighting,20,low,sword,creeper,give_strength,,place_light_source,go_back
fighting (219).jpg,fighting,20,low,sword,creeper,give_strength,,place_light_source,go_back
fighting (227).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (230).jpg,fighting,20,low,axe,spider,give_strength,,place_light_source,take_sword
fighting (234).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (239).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (241).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (251).jpg,fighting,7,high,sword,creeper,give_strength,give_regeneration_3,,go_back
fighting (260).jpg,fighting,7,high,sword,creeper,give_strength,give_regeneration_3,,go_back
fighting (266).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
fighting (267).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,,
