screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
archering (267).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (2699).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (27).png,archery,20,high,bow,creeper,give_resistance,no_decision_for_hearts,no_decision_for_light,go_back
archering (2701).png,archery,6,high,bow,zombie,give_resistance,give_regeneration_3,no_decision_for_light,take_sword
archering (280).png,archery,20,mid,bow,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (2818).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,no_decision_for_light,go_back
archering (2819).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,no_decision_for_light,go_back
archering (2821).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,no_decision_for_light,go_back
archering (2823).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,no_decision_for_light,go_back
archering (2828).png,archery,6,high,bow,creeper,give_resistance,give_regeneration_3,no_decision_for_light,go_back
archering (2833).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_4,no_decision_for_light,no_decision_for_mob
archering (2836).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_4,no_decision_for_light,no_decision_for_mob
archering (292).png,archery,4,low,bow,skeleton,give_resistance,give_regeneration_4,place_light_source,no_decision_for_mob
archering (2922).png,archery,15,high,bow,no_mob,give_resistance,give_regeneration_1,no_decision_for_light,no_decision_for_mob
archering (2928).png,archery,20,mid,bow,skeleton,give_resistance,no_decision_for_hearts,place_light_source,no_decision_for_mob
archering (2969).png,archery,20,mid,bow,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (297).png,archery,20,high,bow,no_mob,give_resistance,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
archering (2990).png,archery,20,mid,bow,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (30).png,archery,20,mid,bow,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (3034).png,archery,20,mid,bow,skeleton,give_resistance,no_decision_for_hearts,place_light_source,no_decision_for_mob
archering (3037).png,archery,20,mid,bow,other,give_resistance,no_decision_for_hearts,place_light_source,no_decision_for_mob
archering (31).png,archery,20,mid,bow,no_mob,give_resistance,no_decision_for_hearts,place_light_source,no_decision_for_mob
archering (3109).png,archery,20,mid,bow,ender,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (3111).png,archery,20,mid,bow,ender,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (32).png,archery,19,mid,bow,spider,give_resistance,give_regeneration_1,place_light_source,take_sword
archering (320).png,archery,20,mid,bow,skeleton,give_resistance,no_decision_for_hearts,place_light_source,no_decision_for_mob
archering (338).png,archery,17,mid,bow,zombie,give_resistance,give_regeneration_1,place_light_source,take_sword
archering (344).png,archery,20,mid,crossbow,creeper,give_resistance,no_decision_for_hearts,place_light_source,go_back
archering (350).png,archery,20,high,crossbow,skeleton,give_resistance,no_decision_for_hearts,no_decision_for_light,take_bow
archering (355).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,no_decision_for_light,no_decision_for_mob
archering (360).png,archery,20,high,bow,creeper,give_resistance,no_decision_for_hearts,no_decision_for_light,go_back
archering (367).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,no_decision_for_light,no_decision_for_mob
archering (368).png,archery,20,high,crossbow,zombie,give_resistance,no_decision_for_hearts,no_decision_for_light,take_sword
archering (370).png,archery,12,mid,crossbow,zombie,give_resistance,give_regeneration_2,place_light_source,take_sword
archering (372).png,archery,11,mid,bow,skeleton,give_resistance,give_regeneration_2,place_light_source,no_decision_for_mob
archering (50).png,archery,13,low,bow,creeper,give_resistance,give_regeneration_2,place_light_source,go_back
archering (53).png,archery,20,low,bow,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (73).png,archery,20,low,bow,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
archering (78).png,archery,20,high,bow,creeper,give_resistance,no_decision_for_hearts,no_decision_for_light,go_back
building (101).png,building,13,high,miscellaneous,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (103).png,building,13,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (105).png,building,13,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (11).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (110).png,building,13,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (112).png,walking,13,high,miscellaneous,no_mob,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (115).png,building,11,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (120).png,building,9,high,block,no_mob,give_jump_boost,give_regeneration_3,no_decision_for_light,no_decision_for_mob
building (125).png,building,9,high,block,no_mob,give_jump_boost,give_regeneration_3,no_decision_for_light,no_decision_for_mob
building (131).png,building,9,high,block,no_mob,give_jump_boost,give_regeneration_3,no_decision_for_light,no_decision_for_mob
building (140).png,building,17,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (143).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (147).png,building,20,low,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (16).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (160).png,building,3,low,block,no_mob,give_jump_boost,give_regeneration_4,place_light_source,no_decision_for_mob
building (161).png,building,4,low,block,no_mob,give_jump_boost,give_regeneration_4,place_light_source,no_decision_for_mob
building (163).png,building,5,low,block,no_mob,give_jump_boost,give_regeneration_3,place_light_source,no_decision_for_mob
building (166).png,building,8,low,block,no_mob,give_jump_boost,give_regeneration_3,place_light_source,no_decision_for_mob
building (167).png,building,8,mid,block,no_mob,give_jump_boost,give_regeneration_3,place_light_source,no_decision_for_mob
building (176).png,building,2,mid,block,no_mob,give_jump_boost,give_regeneration_4,place_light_source,no_decision_for_mob
building (177).png,building,10,low,block,no_mob,give_jump_boost,give_regeneration_2,place_light_source,no_decision_for_mob
building (178).png,building,10,low,block,no_mob,give_jump_boost,give_regeneration_2,place_light_source,no_decision_for_mob
building (18).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (181).png,building,18,mid,block,no_mob,give_jump_boost,give_regeneration_1,place_light_source,no_decision_for_mob
building (185).png,building,16,mid,block,no_mob,give_jump_boost,give_regeneration_1,place_light_source,no_decision_for_mob
building (186).png,building,16,mid,block,no_mob,give_jump_boost,give_regeneration_1,place_light_source,no_decision_for_mob
building (192).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (195).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (201).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (203).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (207).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (212).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (215).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (217).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (218).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (222).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (224).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (226).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (228).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (232).png,building,14,high,miscellaneous,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (235).png,building,14,high,miscellaneous,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (24).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (243).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (253).png,building,14,high,block,no_mob,give_jump_boost,give_regeneration_2,no_decision_for_light,no_decision_for_mob
building (26).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (262).png,building,20,high,no_item,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (264).png,building,20,high,no_item,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (268).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (271).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (273).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (275).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (282).png,building,16,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (284).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (287).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (289).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (294).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (297).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (298).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (299).png,building,20,high,pickaxe,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (3).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (30).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (306).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (307).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (313).png,building,20,high,pickaxe,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (317).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (322).png,building,20,high,no_item,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (328).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (329).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (333).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (34).png,building,16,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (342).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (345).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (348).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (350).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (362).png,building,19,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (364).png,building,19,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (366).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (367).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (368).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (369).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (371).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (372).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (376).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (379).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (382).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (384).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (386).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (396).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (399).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (40).png,building,16,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (407).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (409).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (416).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (420).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (422).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (423).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (425).png,building,20,mid,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (433).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (452).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (454).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (459).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (460).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (467).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (468).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (470).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (472).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (473).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (478).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (480).png,building,20,high,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (481).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (485).png,building,20,high,axe,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (490).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (491).png,building,20,mid,block,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (492).png,building,20,mid,miscellaneous,no_mob,give_jump_boost,no_decision_for_hearts,place_light_source,no_decision_for_mob
building (493).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (494).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (56).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (59).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (6).png,building,18,high,block,no_mob,give_jump_boost,give_regeneration_1,no_decision_for_light,no_decision_for_mob
building (62).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (65).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (72).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (74).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (77).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (85).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
building (92).png,building,20,high,block,no_mob,give_jump_boost,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1007).jpg,fighting,20,mid,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1012).jpg,fighting,20,mid,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1074).jpg,fighting,20,mid,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (1093).jpg,fighting,20,mid,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (1096).jpg,fighting,20,mid,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (1099).jpg,fighting,20,mid,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1136).jpg,fighting,20,mid,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1141).jpg,fighting,20,mid,bow,skeleton,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1164).jpg,fighting,20,mid,bow,skeleton,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1171).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1173).jpg,fighting,7,high,axe,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1210).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1215).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1269).jpg,fighting,20,mid,bow,spider,give_resistance,no_decision_for_hearts,place_light_source,take_sword
fighting (1305).jpg,fighting,20,mid,sword,spider,give_resistance,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1313).jpg,fighting,20,mid,axe,zombie,give_resistance,no_decision_for_hearts,place_light_source,take_sword
fighting (1328).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (1330).jpg,fighting,20,low,sword,spider,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1343).jpg,fighting,20,low,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1364).jpg,fighting,20,mid,block,other,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1384).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1414).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1430).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (145).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1478).jpg,fighting,20,mid,miscellaneous,ender,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1493).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1532).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1536).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1546).jpg,fighting,20,low,axe,creeper,give_strength,no_decision_for_hearts,place_light_source,go_back
fighting (1592).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (1600).jpg,fighting,20,mid,bow,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1616).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (1643).jpg,fighting,5,mid,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (1662).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1667).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (167).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1675).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (1684).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1687).jpg,fighting,20,mid,sword,no_mob,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1712).jpg,fighting,20,mid,sword,other,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1714).jpg,fighting,20,mid,sword,other,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1730).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,no_decision_for_mob
fighting (175).jpg,fighting,20,mid,sword,other,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (1750).jpg,fighting,12,high,axe,skeleton,give_strength,give_regeneration_2,no_decision_for_light,take_bow
fighting (1773).jpg,fighting,19,high,axe,zombie,give_strength,give_regeneration_1,no_decision_for_light,take_sword
fighting (1776).jpg,fighting,19,high,axe,zombie,give_strength,give_regeneration_1,no_decision_for_light,take_sword
fighting (1777).jpg,fighting,20,high,axe,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,take_sword
fighting (1796).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1813).jpg,fighting,20,high,sword,skeleton,give_strength,no_decision_for_hearts,no_decision_for_light,take_bow
fighting (1826).jpg,fighting,20,high,sword,skeleton,give_strength,no_decision_for_hearts,no_decision_for_light,take_bow
fighting (1828).jpg,fighting,20,high,sword,skeleton,give_strength,no_decision_for_hearts,no_decision_for_light,take_bow
fighting (1854).jpg,fighting,20,high,sword,skeleton,give_strength,no_decision_for_hearts,no_decision_for_light,take_bow
fighting (1869).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (1884).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (189).jpg,fighting,20,low,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (193).jpg,fighting,20,low,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (2).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (212).jpg,fighting,20,low,sword,creeper,give_strength,no_decision_for_hearts,place_light_source,go_back
fighting (230).jpg,fighting,20,low,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (234).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (251).jpg,fighting,7,high,sword,creeper,give_strength,give_regeneration_3,no_decision_for_light,go_back
fighting (267).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (272).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (276).jpg,fighting,5,mid,sword,skeleton,give_strength,give_regeneration_3,place_light_source,take_bow
fighting (303).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (319).jpg,fighting,7,high,sword,zombie,give_strength,give_regeneration_3,no_decision_for_light,no_decision_for_mob
fighting (36).jpg,fighting,5,mid,sword,zombie,give_strength,give_regeneration_3,place_light_source,no_decision_for_mob
fighting (400).jpg,fighting,7,high,axe,zombie,give_strength,give_regeneration_3,no_decision_for_light,take_sword
fighting (42).jpg,fighting,16,high,axe,skeleton,give_strength,give_regeneration_1,no_decision_for_light,take_bow
fighting (437).jpg,fighting,5,low,axe,ender,give_strength,give_regeneration_3,place_light_source,take_sword
fighting (450).jpg,fighting,5,low,axe,zombie,give_strength,give_regeneration_3,place_light_source,take_sword
fighting (461).jpg,fighting,20,high,sword,other,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (471).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (550).jpg,fighting,5,low,sword,creeper,give_strength,give_regeneration_3,place_light_source,go_back
fighting (558).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (57).jpg,fighting,19,high,axe,skeleton,give_strength,give_regeneration_1,no_decision_for_light,take_bow
fighting (59).jpg,fighting,19,high,axe,zombie,give_strength,give_regeneration_1,no_decision_for_light,take_sword
fighting (606).jpg,fighting,20,mid,sword,ender,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (682).jpg,fighting,20,mid,axe,ender,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (685).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (69).jpg,fighting,20,high,axe,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,take_sword
fighting (754).jpg,fighting,7,high,sword,skeleton,give_strength,give_regeneration_3,no_decision_for_light,take_bow
fighting (780).jpg,fighting,20,mid,sword,spider,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
fighting (833).jpg,fighting,20,mid,miscellaneous,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (865).jpg,fighting,20,mid,sword,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (885).jpg,fighting,20,mid,miscellaneous,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
